Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr10	2501854	2618742	lncRNA	LOC105376350	+	1764	0	0.00	0.0
chr10	2976411	2986444	lncRNA	LOC105376352	-	2424	3	0.01	0.015341856028118734
chr10	3052494	3066933	lncRNA	LOC101927824	-	2442	17	0.04	0.08629636953408637
chr10	3067475	3136805	protein_coding	PFKP	+	4124	75869	97.18	228.05256794322278
chr10	3134104	3134298	snoRNA	SNORD142	+	195	1	0.03	0.06357035728574326
chr10	3137727	3172841	protein_coding	PITRM1	-	4327	14602	17.83	41.83258600227698
chr10	3141601	3148629	lncRNA	PITRM1-AS1	+	4076	39	0.05	0.11860956014673149
chr10	3232183	3258897	lncRNA	LINC02668	-	6759	3	0.00	0.005502094838313332
chr10	3249014	3253354	lncRNA	LOC105376353	+	2447	1	0.00	0.005065884622280317
chr10	3277018	3282310	lncRNA	LOC107987146	+	344	0	0.00	0.0
chr10	3305123	3314002	lncRNA	LOC105376356	-	696	0	0.00	0.0
chr10	3318695	3750764	lncRNA	LOC105376360	+	2239	2	0.00	0.011072996579472921
chr10	3394079	3397355	lncRNA	LOC105376358	-	1444	0	0.00	0.0
chr10	3397513	3398434	lncRNA	LOC105376357	+	401	1	0.01	0.030913266011770416
chr10	3433512	3502838	lncRNA	LINC02669	-	2688	6	0.01	0.027670133193571284
chr10	3483547	3491642	lncRNA	LOC107984192	+	7759	3	0.00	0.004792970616337132
chr10	3637193	3647546	lncRNA	LOC107984193	-	1342	0	0.00	0.0
chr10	3750859	3758666	lncRNA	LOC105376361	-	4953	1	0.00	0.002502769971879656
chr10	3760302	3769320	lncRNA	LOC105376363	+	2135	3	0.01	0.017418575649723565
chr10	3775996	3785281	protein_coding	KLF6	-	4662	3663	4.15	9.739886884137093
chr10	3805430	3808517	lncRNA	LOC105376364	+	2250	2	0.00	0.011018861929528832
chr10	3833950	3834728	lncRNA	LINC02639	+	536	0	0.00	0.0
chr10	3910687	3935812	lncRNA	LINC02660	+	3166	4	0.01	0.015661679937738388
chr10	3942628	3949354	lncRNA	LOC105376367	+	2075	0	0.00	0.0
chr10	3991160	3991259	miRNA	MIR6078	+	100	0	0.00	0.0
chr10	4024954	4051706	lncRNA	LOC107984195	+	2731	2	0.00	0.009078154281010572
chr10	4051726	4089013	lncRNA	LOC101927964	+	2287	3	0.01	0.016260891566313867
chr10	4079136	4082722	lncRNA	LOC107984196	+	483	0	0.00	0.0
chr10	4149569	4174612	lncRNA	LOC105376368	+	1015	3	0.02	0.03663907291838405
chr10	4206876	4243912	lncRNA	LINC00702	-	565	1	0.01	0.021940211806583957
chr10	4247046	4256851	lncRNA	LOC105376369	+	1347	0	0.00	0.0
chr10	4334396	4336845	lncRNA	LOC105376370	+	739	0	0.00	0.0
chr10	4369184	4370685	lncRNA	LOC105376371	-	797	0	0.00	0.0
chr10	4384214	4406350	lncRNA	LOC105376372	-	1659	0	0.00	0.0
chr10	4384246	4410612	lncRNA	LINC00703	+	2598	2	0.00	0.009542894280769773
chr10	4650185	4678070	lncRNA	MANCR	-	1394	1	0.00	0.008892553565796225
chr10	4656156	4662419	lncRNA	LINC00705	+	1016	0	0.00	0.0
chr10	4669904	4689309	lncRNA	LOC105376373	+	2226	5	0.01	0.02784415918849941
chr10	4706029	4766552	lncRNA	LOC105376375	-	709	0	0.00	0.0
chr10	4706068	4721286	lncRNA	LOC107984197	+	1076	0	0.00	0.0
chr10	4757083	4764117	lncRNA	LOC105376374	-	827	0	0.00	0.0
chr10	4824554	4908421	protein_coding	AKR1E2	+	5697	3	0.00	0.0065277618065929105
chr10	4871667	4916273	transcribed_pseudogene	AKR1C6P	-	1397	2	0.01	0.017746914346055742
chr10	4963415	4983283	protein_coding	AKR1C1	+	6543	23	0.02	0.043575279294904255
chr10	4987775	5018033	protein_coding	AKR1C2	-	4156	4	0.01	0.011930914023792047
chr10	4995491	4997777	lncRNA	LOC101928051	+	990	0	0.00	0.0
chr10	5033067	5082218	lncRNA	LOC107984198	+	2267	3	0.01	0.01640434892464041
chr10	5048766	5107686	protein_coding	AKR1C3	+	1942	12	0.03	0.07659867973668343
chr10	5154460	5185187	transcribed_pseudogene	AKR1C8P	-	2182	1	0.00	0.005681127255142043
chr10	5196837	5218949	protein_coding	AKR1C4	+	1192	0	0.00	0.0
chr10	5265989	5271236	lncRNA	LINC02561	-	736	2	0.01	0.033685379539999824
chr10	5364966	5374692	protein_coding	UCN3	+	1243	4	0.02	0.03989129419378901
chr10	5393101	5404828	protein_coding	TUBAL3	-	1793	46	0.14	0.3180290601523241
chr10	5412557	5459056	protein_coding	NET1	+	9015	3207	1.88	4.409836548419172
chr10	5498697	5499570	protein_coding	CALML5	-	874	0	0.00	0.0
chr10	5514244	5526246	lncRNA	CALML3-AS1	-	3709	14	0.02	0.04679079951201917
chr10	5524961	5526771	protein_coding	CALML3	+	1811	3	0.01	0.020534875213782333
chr10	5530490	5533123	lncRNA	LOC107984169	-	1820	0	0.00	0.0
chr10	5549547	5554422	lncRNA	LOC105376380	-	4686	6	0.01	0.015872240295416052
chr10	5563138	5566881	lncRNA	LOC105376381	-	2514	0	0.00	0.0
chr10	5594984	5596118	lncRNA	LINC02657	-	704	6	0.05	0.10564959946636308
chr10	5607604	5610446	lncRNA	LINC02678	-	1578	0	0.00	0.0
chr10	5616618	5618161	lncRNA	LINC02677	-	1014	1	0.01	0.012225068708796782
chr10	5624397	5633759	lncRNA	LOC107984199	-	1962	2	0.01	0.012636309552211965
chr10	5638867	5666595	protein_coding	ASB13	-	2798	17741	33.49	78.59947576062987
chr10	5684759	5765779	protein_coding	TASOR2	+	20833	9947	2.52	5.918744159009802
chr10	5765222	5813549	protein_coding	GDI2	-	4290	14101	17.36	40.74570945846662
chr10	5853711	5853783	tRNA	TRV-TAC3-1	-	73	189	13.68	32.094322161179015
chr10	5861616	5889897	protein_coding	ANKRD16	-	2748	2602	5.00	11.737614113250826
chr10	5889572	5937595	protein_coding	FBH1	+	5321	13439	13.34	31.308550301598427
chr10	5935070	5945942	lncRNA	LOC105376384	-	3055	18	0.03	0.07303828283893907
chr10	5948897	5978741	protein_coding	IL15RA	-	3788	1049	1.46	3.432849639542031
chr10	5959793	5974064	lncRNA	LOC107984200	+	4491	20	0.02	0.05520471908581579
chr10	6010689	6062367	protein_coding	IL2RA	-	3218	7	0.01	0.026965052111572265
chr10	6033308	6036422	lncRNA	LOC107984201	+	2993	4	0.01	0.016566949108880638
chr10	6089034	6117459	protein_coding	RBM17	+	4620	10228	11.69	27.443405799160928
chr10	6121798	6141461	lncRNA	LOC101928080	-	815	1	0.01	0.015210085485545935
chr10	6144918	6254648	protein_coding	PFKFB3	+	5406	9451	9.24	21.67160046392418
chr10	6152196	6152277	miRNA	MIR3155A	+	82	0	0.00	0.0
chr10	6152207	6152262	miRNA	MIR3155B	-	56	0	0.00	0.0
chr10	6326544	6335982	lncRNA	LINC02649	+	2967	11	0.02	0.04595834727937961
chr10	6350316	6353808	lncRNA	LINC02656	+	3493	5	0.01	0.017744373991869365
chr10	6393038	6580646	protein_coding	PRKCQ	-	5161	10	0.01	0.024019026682270756
chr10	6491823	6493371	lncRNA	LOC107984202	+	1001	2	0.01	0.024767671669770102
chr10	6580425	6585361	lncRNA	PRKCQ-AS1	+	2253	31	0.07	0.1705649399877133
chr10	6618716	6639781	lncRNA	LINC02648	+	3470	10	0.02	0.03572397599631106
chr10	6737382	6738939	lncRNA	LINP1	+	830	574	3.65	8.572807338546077
chr10	6774303	6779180	lncRNA	LINC00706	-	703	19	0.14	0.33503296407351185
chr10	6779598	6842906	lncRNA	LINC00707	+	3070	617	1.06	2.4913575038547884
chr10	6825173	6828853	protein_coding	LOC107984203	-	3008	285	0.50	1.174508845131377
chr10	6837774	7119993	lncRNA	LOC105376387	-	3190	4	0.01	0.015543849116890204
chr10	7096216	7097675	lncRNA	LINC02665	+	729	0	0.00	0.0
chr10	7158624	7411486	protein_coding	SFMBT2	-	8620	17050	10.45	24.519204801133984
chr10	7186680	7186784	snoRNA	SNORD129	-	105	0	0.00	0.0
chr10	7465634	7472903	lncRNA	LINC02642	-	3336	0	0.00	0.0
chr10	7533176	7540109	lncRNA	LOC105376390	+	4289	1	0.00	0.002890235409354147
chr10	7541399	7548704	lncRNA	LOC105376391	+	1866	2	0.01	0.013286409079013866
chr10	7559270	7666998	protein_coding	ITIH5	-	7910	9	0.01	0.014104421875661115
chr10	7703316	7749520	protein_coding	ITIH2	+	3146	1	0.00	0.0039403114020088795
chr10	7750962	7787993	protein_coding	KIN	-	8753	573	0.35	0.81149707201217
chr10	7788104	7807801	protein_coding	ATP5F1C	+	1174	21133	95.09	223.1425130334961
chr10	7799196	7818363	lncRNA	LOC105376392	-	846	7	0.04	0.10256919349295457
chr10	7818505	8016631	protein_coding	TAF3	+	4875	3394	3.68	8.630311705112506
chr10	8035595	8042863	lncRNA	LOC105376394	+	843	0	0.00	0.0
chr10	8045420	8075198	protein_coding	GATA3	+	3349	41	0.06	0.15176022887414672
chr10	8050450	8053484	lncRNA	GATA3-AS1	-	2371	5	0.01	0.02614133207659202
chr10	8054079	8057382	lncRNA	LOC107984204	-	1278	0	0.00	0.0
chr10	8093754	8097581	lncRNA	LOC105376395	+	1282	1	0.00	0.009669438120686378
chr10	8172141	8181591	lncRNA	LOC107984206	-	792	0	0.00	0.0
chr10	8180775	8217768	lncRNA	LOC107984205	+	2475	0	0.00	0.0
chr10	8259331	8268305	lncRNA	LINC00708	-	916	0	0.00	0.0
chr10	8382473	8401541	lncRNA	LOC105376396	+	424	2	0.02	0.058472734295848754
chr10	8435740	8454127	lncRNA	LOC105376397	-	523	1	0.01	0.0237021408617972
chr10	8572747	8594391	lncRNA	LOC105376398	-	698	0	0.00	0.0
chr10	8587201	8594352	lncRNA	LOC105376399	+	3081	0	0.00	0.0
chr10	8657131	8669802	lncRNA	LOC105376400	-	320	0	0.00	0.0
chr10	8897989	8914596	lncRNA	LINC02676	+	366	0	0.00	0.0
chr10	9197366	9295593	lncRNA	LOC101928272	-	2270	2	0.00	0.010921779445568228
chr10	9275613	9287057	lncRNA	LINC00709	+	714	0	0.00	0.0
chr10	9296010	9312680	lncRNA	LOC112268059	-	1579	0	0.00	0.0
chr10	9443281	9878080	lncRNA	LINC02663	-	1786	0	0.00	0.0
chr10	9926726	9940724	lncRNA	LOC105376403	-	1224	0	0.00	0.0
chr10	10058722	10063502	lncRNA	LINC02670	+	575	0	0.00	0.0
chr10	10330745	10341258	lncRNA	LOC107984207	-	475	0	0.00	0.0
chr10	10419538	10462349	lncRNA	CELF2-DT	-	505	0	0.00	0.0
chr10	10462515	11336675	protein_coding	CELF2	+	12403	19	0.01	0.018989613298692153
chr10	10784439	10794914	transcribed_pseudogene	SFTA1P	-	693	1	0.01	0.01788776287261174
chr10	10921500	10931813	lncRNA	LOC105376405	-	6011	4	0.00	0.008249023237877183
chr10	10934940	10952163	lncRNA	LINC00710	-	1112	0	0.00	0.0
chr10	11071541	11105488	lncRNA	CELF2-AS2	-	2277	0	0.00	0.0
chr10	11316833	11344674	lncRNA	CELF2-AS1	-	2573	1	0.00	0.004817807878243271
chr10	11350462	11355466	lncRNA	LOC105376409	-	634	0	0.00	0.0
chr10	11453946	11611789	protein_coding	USP6NL	-	17923	3709	1.09	2.5652836444066422
chr10	11463783	11470596	lncRNA	LOC105376411	+	3654	1	0.00	0.003392506751702227
chr10	11497392	11517623	lncRNA	LOC105376410	+	3962	1	0.00	0.0031287783116405693
chr10	11611301	11612227	lncRNA	LOC107984208	+	927	4	0.02	0.05348962101713024
chr10	11635535	11682029	lncRNA	LOC105376413	-	3916	0	0.00	0.0
chr10	11672956	11680514	lncRNA	LOC105376412	+	2473	9	0.02	0.045113617887779796
chr10	11742382	11764070	protein_coding	ECHDC3	+	1633	2067	6.69	15.690744678124988
chr10	11779405	11783631	lncRNA	LOC105379850	-	826	0	0.00	0.0
chr10	11784118	11785332	lncRNA	LOC105376415	+	470	0	0.00	0.0
chr10	11823341	11872277	protein_coding	PROSER2	+	4452	13123	15.57	36.53989010306777
chr10	11849608	11894710	lncRNA	PROSER2-AS1	-	3156	29	0.05	0.11390696148633656
chr10	11920022	12043170	protein_coding	UPF2	-	6133	3739	3.22	7.557388773654303
chr10	12043673	12046077	lncRNA	LOC105376416	-	535	2	0.02	0.04634100811484088
chr10	12068954	12123221	protein_coding	DHTKD1	+	5173	15500	15.83	37.1431287253352
chr10	12129641	12169958	protein_coding	SEC61A2	+	3506	1496	2.25	5.289430869194815
chr10	12130760	12130816	miRNA	MIR548AK	-	57	0	0.00	0.0
chr10	12165328	12196144	protein_coding	NUDT5	-	3545	16004	23.85	55.96307464321632
chr10	12196188	12250589	protein_coding	CDC123	+	1321	14971	59.87	140.48736161267843
chr10	12349514	12835545	protein_coding	CAMK1D	+	11717	13627	6.14	14.416939955014133
chr10	12473408	12477111	lncRNA	LOC107984209	+	727	3	0.02	0.0511535887374963
chr10	12578753	12578823	miRNA	MIR4480	+	71	0	0.00	0.0
chr10	12653138	12653197	miRNA	MIR4481	-	60	0	0.00	0.0
chr10	12725254	12725353	miRNA	MIR548Q	-	100	0	0.00	0.0
chr10	12896625	13099989	protein_coding	CCDC3	-	4036	79	0.10	0.24264156441696608
chr10	12907600	12929062	lncRNA	LOC105376418	+	886	0	0.00	0.0
chr10	13100082	13138308	protein_coding	OPTN	+	3629	7482	10.89	25.55759591521812
chr10	13161558	13211110	protein_coding	MCM10	+	4575	6095	7.04	16.514745113232355
chr10	13221766	13234374	protein_coding	UCMA	-	870	1	0.01	0.014248528357149353
chr10	13277796	13300130	protein_coding	PHYH	-	1943	2782	7.56	17.74898771175649
chr10	13317428	13348298	protein_coding	SEPHS1	-	3570	21338	31.57	74.09258692824146
chr10	13383011	13409240	lncRNA	LOC105376419	+	488	2	0.02	0.0508041789783604
chr10	13413301	13423758	lncRNA	LOC105376420	+	2323	0	0.00	0.0
chr10	13438484	13529014	protein_coding	BEND7	-	14675	24	0.01	0.02027320423150109
chr10	13528604	13530264	lncRNA	LOC105376421	+	294	0	0.00	0.0
chr10	13548236	13557170	lncRNA	LOC105376422	+	712	0	0.00	0.0
chr10	13586811	13645344	protein_coding	PRPF18	+	16430	495	0.16	0.37347101259929205
chr10	13638300	14330924	protein_coding	FRMD4A	-	20690	63	0.02	0.03774585979967888
chr10	13710005	13730173	lncRNA	LOC105376426	+	3167	1	0.00	0.0039141836661572265
chr10	14002238	14005796	lncRNA	LOC105376425	+	2244	0	0.00	0.0
chr10	14074284	14087881	lncRNA	LOC101928453	+	1066	1	0.00	0.011628723893733523
chr10	14383200	14383277	miRNA	MIR4293	-	78	0	0.00	0.0
chr10	14436576	14436661	miRNA	MIR1265	+	86	0	0.00	0.0
chr10	14518557	14774897	protein_coding	FAM107B	-	5174	9093	9.28	21.785625331630534
chr10	14652747	14655065	lncRNA	LOC105376429	+	256	0	0.00	0.0
chr10	14655127	14660885	lncRNA	LOC105376428	+	1045	0	0.00	0.0
chr10	14819245	14838073	protein_coding	CDNF	-	1453	115	0.42	0.9811185561822386
chr10	14838160	14871741	protein_coding	HSPA14	+	6250	6289	5.32	12.473572081465228
chr10	14878783	14904315	protein_coding	SUV39H2	+	3866	1652	2.26	5.297091281952751
chr10	14897359	14954432	protein_coding	DCLRE1C	-	8997	1108	0.65	1.5266212509900734
chr10	14954228	14988050	protein_coding	MEIG1	+	1241	22	0.09	0.21975570729721083
chr10	15015072	15035425	transcribed_pseudogene	DCLRE1CP1	-	842	0	0.00	0.0
chr10	15015072	15088776	lncRNA	ACBD7-DCLRE1CP1	-	997	0	0.00	0.0
chr10	15032224	15073853	protein_coding	OLAH	+	1971	13	0.03	0.08176096180586462
chr10	15075475	15088776	protein_coding	ACBD7	-	3370	33	0.05	0.12138731428301422
chr10	15095385	15097319	lncRNA	RPP38-DT	-	1714	39	0.12	0.2820610076768247
chr10	15097180	15104257	protein_coding	RPP38	+	2026	7461	19.45	45.65063917237978
chr10	15104464	15119336	lncRNA	LOC105376431	+	305	5	0.09	0.2032167159134416
chr10	15104588	15168693	protein_coding	NMT2	-	5698	441	0.41	0.9594125789377838
chr10	15135379	15140569	lncRNA	LOC107984210	+	3656	16	0.02	0.0542504143138728
chr10	15154722	15155347	transcribed_pseudogene	PPIAP30	-	626	26	0.22	0.514858963959614
chr10	15172897	15207400	lncRNA	LOC105376434	-	1306	0	0.00	0.0
chr10	15208692	15211337	lncRNA	LOC107984211	-	1736	0	0.00	0.0
chr10	15211643	15374532	protein_coding	FAM171A1	-	4971	106	0.11	0.26433298835170255
chr10	15236985	15237848	lncRNA	LOC105376433	+	760	2	0.01	0.032621630712420885
chr10	15513949	15720335	protein_coding	ITGA8	-	7129	13	0.01	0.022604973449201735
chr10	15778169	15860533	protein_coding	MINDY3	-	8378	1386	0.87	2.050747250372145
chr10	16276892	16289462	lncRNA	LINC02654	+	1622	0	0.00	0.0
chr10	16436943	16517962	protein_coding	PTER	+	5372	1766	1.74	4.075153376487604
chr10	16513734	16521879	protein_coding	C1QL3	-	2376	48	0.11	0.2504286802165644
chr10	16526083	16539768	lncRNA	LOC101928701	+	2206	1	0.00	0.005619319886999065
chr10	16590611	16817454	protein_coding	RSU1	-	3760	7550	10.61	24.891345349450937
chr10	16817712	16821257	lncRNA	LOC105376435	+	537	0	0.00	0.0
chr10	16823966	17130492	protein_coding	CUBN	-	14184	19	0.01	0.016605201194562803
chr10	17137336	17202071	protein_coding	TRDMT1	-	18319	427	0.12	0.2889451279762767
chr10	17214239	17229985	lncRNA	VIM-AS1	-	1992	81	0.21	0.5040631492612022
chr10	17228241	17237593	protein_coding	VIM	+	2157	191233	468.33	1099.0107910481158
chr10	17315414	17455966	protein_coding	ST8SIA6	-	12192	14	0.01	0.014234504215065544
chr10	17386936	17408286	lncRNA	ST8SIA6-AS1	+	557	0	0.00	0.0
chr10	17437290	17446781	lncRNA	LOC105376436	+	2595	0	0.00	0.0
chr10	17471639	17472987	lncRNA	LOC105376437	-	439	0	0.00	0.0
chr10	17589032	17617374	protein_coding	HACD1	-	2352	5731	12.87	30.205244444258483
chr10	17641284	17643918	lncRNA	STAM-AS1	-	2635	122	0.24	0.5739426185304867
chr10	17644150	17716824	protein_coding	STAM	+	6035	7840	6.86	16.103788271490355
chr10	17752110	17800916	protein_coding	TMEM236	+	6972	105	0.08	0.18669005528192675
chr10	17763753	17767230	lncRNA	LOC107984212	-	1415	3	0.01	0.02628173781778078
chr10	17809348	17911164	protein_coding	MRC1	+	5188	3	0.00	0.00716820721128755
chr10	17845107	17845193	miRNA	MIR511	+	87	0	0.00	0.0
chr10	17951839	18043292	protein_coding	SLC39A12	+	2808	12	0.02	0.052975297738119397
chr10	18001786	18010562	lncRNA	SLC39A12-AS1	-	1966	15	0.04	0.09457949901363126
chr10	18140424	18545881	protein_coding	CACNB2	+	10635	107	0.05	0.12471984059868671
chr10	18254530	18261504	lncRNA	LOC107984213	-	3130	3	0.01	0.011881360706760323
chr10	18512582	18659264	protein_coding	NSUN6	-	7965	333	0.22	0.518260031431229
chr10	18659335	18681639	protein_coding	ARL5B	+	7431	2287	1.63	3.815119686036401
chr10	18710294	18836471	lncRNA	LOC105376440	+	526	0	0.00	0.0
chr10	18929138	18930677	lncRNA	LOC107984180	+	331	1	0.02	0.03745081471516597
chr10	19046931	19734478	protein_coding	MALRD1	+	9501	2	0.00	0.0026094557774381513
chr10	19155180	19160243	lncRNA	LOC105376441	+	2441	1	0.00	0.005078336612339179
chr10	19439332	19459557	lncRNA	LOC102724082	-	3046	0	0.00	0.0
chr10	19710335	19728550	lncRNA	LOC101928834	-	1397	0	0.00	0.0
chr10	19816215	20289856	protein_coding	PLXDC2	+	15508	17	0.01	0.01358884023744125
chr10	20551970	20552046	miRNA	MIR4675	+	77	0	0.00	0.0
chr10	20595903	20613925	lncRNA	LOC105376442	+	9325	8	0.00	0.010634826527159195
chr10	20779973	21174187	protein_coding	NEBL	-	12682	787	0.33	0.7692654850068278
chr10	20845375	20884942	lncRNA	LOC102725112	+	1795	0	0.00	0.0
chr10	21173990	21174923	lncRNA	NEBL-AS1	+	632	111	0.93	2.177184151028343
chr10	21340233	21372950	lncRNA	LINC02643	-	439	1	0.01	0.028237402438997576
chr10	21414787	21418654	lncRNA	LOC105376445	+	481	0	0.00	0.0
chr10	21492658	21497260	lncRNA	MIR1915HG	-	3799	3742	5.20	12.21022743033272
chr10	21496562	21496641	miRNA	MIR1915	-	80	4	0.26	0.6198109835359968
chr10	21510754	21525682	protein_coding	SKIDA1	-	9322	3079	1.74	4.094396091626978
chr10	21524616	21743630	protein_coding	MLLT10	+	10172	4004	2.08	4.879518635623538
chr10	21726682	21751449	lncRNA	LOC107984214	-	1392	3	0.01	0.026715990669655035
chr10	21756548	22003763	protein_coding	DNAJC1	-	2757	5591	10.71	25.1386522230668
chr10	22208814	22209983	protein_coding	EBLN1	-	1170	0	0.00	0.0
chr10	22229509	22229582	tRNA	TRN-GTT2-3	-	74	5	0.36	0.8375824101837795
chr10	22247420	22254618	lncRNA	LOC105376447	-	6428	2	0.00	0.003856944514847522
chr10	22252072	22258548	lncRNA	LOC100130992	+	6477	5	0.00	0.00956941459836339
chr10	22316383	22331485	protein_coding	COMMD3-BMI1	+	3388	0	0.00	0.0
chr10	22316388	22320306	protein_coding	COMMD3	+	926	1671	9.53	22.369420161741914
chr10	22321099	22331484	protein_coding	BMI1	+	3540	364	0.54	1.2746395367632928
chr10	22345445	22417610	protein_coding	SPAG6	+	3139	5	0.01	0.019745491670468202
chr10	22426822	22428526	lncRNA	LOC105376448	-	938	1	0.01	0.013215586002899718
chr10	22435425	22437929	lncRNA	LOC100499489	-	2505	3	0.01	0.014845772060742439
chr10	22448277	22462623	lncRNA	LOC105376449	+	848	0	0.00	0.0
chr10	22471451	22472577	lncRNA	LOC105376450	+	275	0	0.00	0.0
chr10	22534837	22714578	protein_coding	PIP4K2A	-	4557	4741	5.50	12.896747302805183
chr10	22854100	22868207	lncRNA	LOC105376451	+	346	1	0.02	0.03582722448184952
chr10	22928024	23038527	protein_coding	ARMC3	+	4322	2	0.00	0.005736334877704737
chr10	22995323	23095279	lncRNA	LOC107984215	-	1050	0	0.00	0.0
chr10	23095564	23122013	protein_coding	MSRB2	+	1994	4559	12.08	28.342209367508627
chr10	23192312	23194245	protein_coding	PTF1A	+	1545	3	0.01	0.024070329457708612
chr10	23201916	23345216	protein_coding	C10orf67	-	11172	3	0.00	0.0033287378277980493
chr10	23343957	23345161	lncRNA	LOC105376453	+	872	0	0.00	0.0
chr10	23439269	23442381	protein_coding	OTUD1	+	3113	6481	11.00	25.807870120763226
chr10	23543920	23586392	lncRNA	LOC105376454	+	2479	7	0.01	0.03500344400768034
chr10	23694727	24547848	protein_coding	KIAA1217	+	11418	1525	0.71	1.6556520404491069
chr10	24275685	24275781	miRNA	MIR603	+	97	0	0.00	0.0
chr10	24456993	24465929	lncRNA	LOC105376455	-	441	1	0.01	0.028109341656961308
chr10	24583610	24725421	protein_coding	ARHGAP21	-	12564	10692	4.50	10.549218459036735
chr10	24753402	24778174	lncRNA	LOC105376456	-	453	0	0.00	0.0
chr10	24848614	24952606	protein_coding	PRTFDC1	-	1939	658	1.79	4.206659382843588
chr10	24952319	25026664	protein_coding	THNSL1	+	4034	790	1.03	2.427618626640741
chr10	24981979	25062279	protein_coding	ENKUR	-	3740	11	0.02	0.03645946961976452
chr10	25113058	25161233	lncRNA	LINC01516	+	2977	3	0.01	0.012491991606368765
chr10	25158072	25176276	lncRNA	GPR158-AS1	-	2433	0	0.00	0.0
chr10	25174737	25602229	protein_coding	GPR158	+	7545	440	0.31	0.7229074426927465
chr10	25651712	25732935	lncRNA	LINC00836	+	2881	8	0.01	0.03442199144941322
chr10	25905933	25912032	lncRNA	LOC105376460	+	771	0	0.00	0.0
chr10	25924378	25933710	lncRNA	LOC101929073	-	551	0	0.00	0.0
chr10	25934229	26212536	protein_coding	MYO3A	+	10837	7	0.00	0.008007154904036131
chr10	26216307	26304562	protein_coding	GAD2	+	5862	6	0.01	0.012688044698792155
chr10	26337489	26380805	lncRNA	LOC107984176	-	467	0	0.00	0.0
chr10	26438324	26567879	protein_coding	APBB1IP	+	2745	672	1.29	3.034702957640728
chr10	26577686	26579307	lncRNA	LOC101929117	-	414	0	0.00	0.0
chr10	26589865	26594324	lncRNA	FAM238A	+	1085	3	0.01	0.034275261762359274
chr10	26635888	26637702	lncRNA	LOC102724202	-	528	0	0.00	0.0
chr10	26637822	26642958	lncRNA	LOC105376461	+	2634	1	0.00	0.00470623373983293
chr10	26643108	26653454	lncRNA	FAM238B	+	6104	12	0.01	0.024370025564980212
chr10	26662931	26675858	transcribed_pseudogene	SELENOOLP	-	1715	1	0.00	0.007228116426075765
chr10	26697424	26747246	protein_coding	PDSS1	+	4052	1373	1.79	4.20039723788215
chr10	26746596	26861087	protein_coding	ABI1	-	5013	4683	4.93	11.580190847393071
chr10	26931206	26942001	lncRNA	FAM238C	-	3620	1	0.00	0.003424370074784513
chr10	26938195	27100498	protein_coding	ANKRD26	-	32656	448	0.07	0.17006082840772083
chr10	27110111	27155051	protein_coding	YME1L1	-	5029	10120	10.63	24.945266070329243
chr10	27154479	27187953	protein_coding	MASTL	+	5473	3389	3.27	7.676007393398477
chr10	27182838	27243542	protein_coding	ACBD5	-	7665	3773	2.60	6.101883472619219
chr10	27245853	27252306	transcribed_pseudogene	LRRC37A6P	-	6454	44	0.04	0.0845109491031418
chr10	27258762	27335055	transcribed_pseudogene	ARMC4P1	+	3970	5	0.01	0.015612367343475991
chr10	27297450	27308826	lncRNA	LOC102724245	-	2915	0	0.00	0.0
chr10	27342216	27344917	lncRNA	LINC02673	+	2615	0	0.00	0.0
chr10	27398188	27414368	protein_coding	PTCHD3	-	2528	1	0.00	0.004903567907721494
chr10	27504174	27542239	protein_coding	RAB18	+	5092	4716	4.89	11.48086645072962
chr10	27542835	27584001	lncRNA	LINC02680	+	2952	9	0.02	0.037793352654633953
chr10	27672874	27745819	protein_coding	MKX	-	4480	1799	2.12	4.977856961523474
chr10	27744615	27767799	lncRNA	MKX-AS1	+	776	2	0.01	0.031949019769896746
chr10	27812166	27999500	protein_coding	ARMC4	-	4945	231	0.25	0.5790751757201831
chr10	27983196	27995151	lncRNA	LOC112268060	+	254	0	0.00	0.0
chr10	28050993	28303066	protein_coding	MPP7	-	6866	2477	1.91	4.4720996394368315
chr10	28073237	28073378	snoRNA	SNORD130	-	142	0	0.00	0.0
chr10	28289258	28289350	miRNA	MIR8086	-	93	2	0.11	0.26658536926279436
chr10	28303136	28306271	lncRNA	MPP7-DT	+	3022	0	0.00	0.0
chr10	28325982	28335292	lncRNA	LOC105376467	-	940	0	0.00	0.0
chr10	28433008	28495813	lncRNA	LINC02652	-	273	12	0.23	0.5448887767349423
chr10	28441162	28442522	lncRNA	LOC107984216	+	636	0	0.00	0.0
chr10	28519917	28532354	lncRNA	WAC-AS1	-	5376	1559	1.53	3.59481147073147
chr10	28532772	28623112	protein_coding	WAC	+	6375	12719	10.54	24.73215968500186
chr10	28677521	28682932	protein_coding	BAMBI	+	1691	4840	15.12	35.48060508946451
chr10	28708029	28710966	lncRNA	LOC105376470	+	744	7	0.05	0.11663109905247251
chr10	28713118	28726828	lncRNA	LOC107984170	+	818	0	0.00	0.0
chr10	28743650	28808219	lncRNA	LINC01517	+	619	0	0.00	0.0
chr10	28789311	28796050	lncRNA	LINC00837	-	4014	2	0.00	0.006176492112964592
chr10	28846408	28881898	lncRNA	C10orf126	+	2149	5	0.01	0.02884183264476486
chr10	29058055	29079588	lncRNA	LOC107984174	+	223	0	0.00	0.0
